<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2020/3/11 星期三,11:25:00,12445,12450,12420,12420,3355
2020/3/11 星期三,11:30:00,12420,12425,12410,12415,1811
2020/3/11 星期三,13:35:00,12415,12415,12355,12360,12118
2020/3/11 星期三,13:40:00,12355,12380,12350,12365,7848
2020/3/11 星期三,13:45:00,12365,12370,12325,12355,11056
2020/3/11 星期三,13:50:00,12355,12365,12340,12355,5315
2020/3/11 星期三,13:55:00,12350,12360,12325,12350,4210
2020/3/11 星期三,14:00:00,12350,12390,12345,12380,6974
2020/3/11 星期三,14:05:00,12380,12385,12370,12370,3082
2020/3/11 星期三,14:10:00,12370,12380,12350,12350,2200
2020/3/11 星期三,14:15:00,12355,12375,12350,12360,2216
2020/3/11 星期三,14:20:00,12365,12380,12360,12370,1465
2020/3/11 星期三,14:25:00,12370,12375,12355,12370,1676
2020/3/11 星期三,14:30:00,12370,12375,12365,12370,597
2020/3/11 星期三,14:35:00,12375,12390,12355,12360,2692
2020/3/11 星期三,14:40:00,12355,12370,12355,12355,1968
2020/3/11 星期三,14:45:00,12360,12365,12355,12360,1714
2020/3/11 星期三,14:50:00,12360,12370,12350,12365,2724
2020/3/11 星期三,14:55:00,12365,12365,12330,12335,4856
2020/3/11 星期三,15:00:00,12335,12345,12315,12325,11309
2020/3/12 星期四,09:05:00,12320,12380,12285,12315,30646
2020/3/12 星期四,09:10:00,12310,12315,12270,12300,10872
2020/3/12 星期四,09:15:00,12300,12300,12235,12240,17162
2020/3/12 星期四,09:20:00,12240,12255,12225,12255,8100
2020/3/12 星期四,09:25:00,12250,12280,12240,12250,7244
2020/3/12 星期四,09:30:00,12250,12255,12230,12230,4507
2020/3/12 星期四,09:35:00,12235,12250,12190,12200,15411
2020/3/12 星期四,09:40:00,12200,12210,12055,12135,39505
2020/3/12 星期四,09:45:00,12140,12155,12080,12120,17113
2020/3/12 星期四,09:50:00,12120,12150,12045,12055,17278
2020/3/12 星期四,09:55:00,12055,12105,12050,12070,11195
2020/3/12 星期四,10:00:00,12070,12125,12065,12100,12265
2020/3/12 星期四,10:05:00,12095,12095,12060,12080,8955
2020/3/12 星期四,10:10:00,12080,12110,12070,12100,6592
2020/3/12 星期四,10:15:00,12105,12105,12075,12090,4416
2020/3/12 星期四,10:35:00,12090,12135,12090,12125,9191
2020/3/12 星期四,10:40:00,12125,12175,12120,12170,10367
2020/3/12 星期四,10:45:00,12165,12235,12155,12195,19207
2020/3/12 星期四,10:50:00,12195,12205,12180,12190,7982
2020/3/12 星期四,10:55:00,12190,12195,12150,12160,6458
2020/3/12 星期四,11:00:00,12160,12190,12160,12165,3654
2020/3/12 星期四,11:05:00,12160,12175,12150,12170,3995
2020/3/12 星期四,11:10:00,12170,12220,12170,12200,7759
2020/3/12 星期四,11:15:00,12205,12230,12200,12215,4607
2020/3/12 星期四,11:20:00,12210,12220,12180,12205,4941
2020/3/12 星期四,11:25:00,12205,12210,12180,12190,3152
2020/3/12 星期四,11:30:00,12190,12190,12165,12175,4393
2020/3/12 星期四,13:35:00,12175,12185,12135,12180,7798
2020/3/12 星期四,13:40:00,12180,12215,12180,12210,7698
2020/3/12 星期四,13:45:00,12215,12215,12185,12205,4041
2020/3/12 星期四,13:50:00,12205,12220,12200,12205,3739
2020/3/12 星期四,13:55:00,12200,12240,12200,12225,6742
2020/3/12 星期四,14:00:00,12230,12240,12225,12235,2857
2020/3/12 星期四,14:05:00,12235,12235,12205,12210,3152
2020/3/12 星期四,14:10:00,12205,12210,12195,12200,2539
2020/3/12 星期四,14:15:00,12200,12215,12195,12200,2009
2020/3/12 星期四,14:20:00,12200,12215,12195,12200,2465
2020/3/12 星期四,14:25:00,12200,12205,12175,12190,12483
2020/3/12 星期四,14:30:00,12190,12195,12175,12195,5013
2020/3/12 星期四,14:35:00,12190,12210,12185,12190,2763
2020/3/12 星期四,14:40:00,12195,12205,12185,12205,1901
2020/3/12 星期四,14:45:00,12205,12210,12180,12185,3886
2020/3/12 星期四,14:50:00,12180,12185,12155,12155,6589
2020/3/12 星期四,14:55:00,12155,12165,12140,12150,9178
2020/3/12 星期四,15:00:00,12155,12165,12140,12150,12201
2020/3/13 星期五,09:05:00,11970,11975,11885,11945,40928
2020/3/13 星期五,09:10:00,11935,11945,11820,11855,26477
2020/3/13 星期五,09:15:00,11860,11860,11760,11780,32461
2020/3/13 星期五,09:20:00,11785,11810,11730,11735,17424
2020/3/13 星期五,09:25:00,11730,11805,11730,11785,16881
2020/3/13 星期五,09:30:00,11785,11795,11725,11740,10563
2020/3/13 星期五,09:35:00,11735,11775,11735,11755,10971
2020/3/13 星期五,09:40:00,11755,11755,11720,11735,13977
2020/3/13 星期五,09:45:00,11735,11735,11705,11720,20270
2020/3/13 星期五,09:50:00,11720,11735,11715,11720,5478
2020/3/13 星期五,09:55:00,11720,11730,11710,11715,11456
2020/3/13 星期五,10:00:00,11715,11720,11690,11690,25546
2020/3/13 星期五,10:05:00,11695,11695,11690,11690,10731
2020/3/13 星期五,10:10:00,11690,11690,11690,11690,1147
2020/3/13 星期五,10:15:00,11690,11715,11690,11705,26667
2020/3/13 星期五,10:35:00,11720,11745,11710,11730,20317
2020/3/13 星期五,10:40:00,11730,11750,11725,11725,8016
2020/3/13 星期五,10:45:00,11725,11730,11690,11705,14585
2020/3/13 星期五,10:50:00,11705,11715,11700,11705,2574
