<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/11/29 星期五,11:05:00,7280,7280,7275,7280,738
2019/11/29 星期五,11:10:00,7280,7285,7275,7285,4134
2019/11/29 星期五,11:15:00,7280,7290,7280,7285,6606
2019/11/29 星期五,11:20:00,7285,7295,7280,7285,11450
2019/11/29 星期五,11:25:00,7290,7290,7275,7275,5804
2019/11/29 星期五,11:30:00,7275,7280,7270,7275,7570
2019/11/29 星期五,13:35:00,7275,7275,7260,7265,16454
2019/11/29 星期五,13:40:00,7265,7275,7265,7270,2020
2019/11/29 星期五,13:45:00,7270,7275,7260,7260,3784
2019/11/29 星期五,13:50:00,7260,7265,7255,7255,2974
2019/11/29 星期五,13:55:00,7255,7270,7250,7260,10694
2019/11/29 星期五,14:00:00,7260,7260,7255,7260,956
2019/11/29 星期五,14:05:00,7260,7265,7255,7265,3204
2019/11/29 星期五,14:10:00,7265,7265,7255,7255,1906
2019/11/29 星期五,14:15:00,7260,7270,7255,7270,1654
2019/11/29 星期五,14:20:00,7265,7275,7260,7260,4594
2019/11/29 星期五,14:25:00,7265,7275,7265,7265,2714
2019/11/29 星期五,14:30:00,7265,7280,7260,7275,6234
2019/11/29 星期五,14:35:00,7280,7285,7275,7275,6984
2019/11/29 星期五,14:40:00,7275,7285,7275,7280,4670
2019/11/29 星期五,14:45:00,7280,7295,7275,7275,15838
2019/11/29 星期五,14:50:00,7275,7295,7275,7290,7078
2019/11/29 星期五,14:55:00,7295,7305,7290,7305,22638
2019/11/29 星期五,15:00:00,7305,7310,7300,7305,15802
2019/12/2 星期一,09:05:00,7255,7275,7250,7275,20664
2019/12/2 星期一,09:10:00,7270,7285,7270,7275,7792
2019/12/2 星期一,09:15:00,7280,7280,7265,7265,7692
2019/12/2 星期一,09:20:00,7270,7280,7265,7275,6336
2019/12/2 星期一,09:25:00,7280,7280,7270,7275,2840
2019/12/2 星期一,09:30:00,7275,7280,7270,7275,2568
2019/12/2 星期一,09:35:00,7280,7285,7275,7285,10124
2019/12/2 星期一,09:40:00,7280,7290,7280,7280,9516
2019/12/2 星期一,09:45:00,7280,7290,7280,7285,2366
2019/12/2 星期一,09:50:00,7285,7290,7280,7280,3266
2019/12/2 星期一,09:55:00,7285,7295,7280,7290,12204
2019/12/2 星期一,10:00:00,7290,7295,7280,7285,5352
2019/12/2 星期一,10:05:00,7290,7300,7285,7300,3992
2019/12/2 星期一,10:10:00,7295,7320,7295,7310,22632
2019/12/2 星期一,10:15:00,7305,7310,7300,7300,4294
2019/12/2 星期一,10:35:00,7305,7310,7305,7305,2690
2019/12/2 星期一,10:40:00,7310,7320,7300,7310,11240
2019/12/2 星期一,10:45:00,7305,7315,7300,7305,3742
2019/12/2 星期一,10:50:00,7305,7305,7295,7295,3504
2019/12/2 星期一,10:55:00,7295,7300,7295,7295,2540
2019/12/2 星期一,11:00:00,7300,7300,7290,7290,3444
2019/12/2 星期一,11:05:00,7290,7295,7285,7290,5220
2019/12/2 星期一,11:10:00,7290,7295,7285,7295,2814
2019/12/2 星期一,11:15:00,7295,7305,7290,7300,3178
2019/12/2 星期一,11:20:00,7305,7305,7295,7305,1776
2019/12/2 星期一,11:25:00,7305,7305,7300,7305,1982
2019/12/2 星期一,11:30:00,7305,7305,7295,7295,2332
2019/12/2 星期一,13:35:00,7295,7310,7295,7310,4488
2019/12/2 星期一,13:40:00,7310,7310,7300,7305,3032
2019/12/2 星期一,13:45:00,7310,7310,7305,7305,1200
2019/12/2 星期一,13:50:00,7310,7325,7305,7310,9348
2019/12/2 星期一,13:55:00,7310,7320,7310,7320,4800
2019/12/2 星期一,14:00:00,7320,7320,7315,7315,2864
2019/12/2 星期一,14:05:00,7315,7325,7315,7325,4014
2019/12/2 星期一,14:10:00,7325,7325,7315,7320,3962
2019/12/2 星期一,14:15:00,7325,7330,7315,7315,8654
2019/12/2 星期一,14:20:00,7320,7325,7315,7315,1932
2019/12/2 星期一,14:25:00,7320,7320,7310,7315,7118
2019/12/2 星期一,14:30:00,7320,7325,7315,7320,2412
2019/12/2 星期一,14:35:00,7325,7330,7320,7330,2512
2019/12/2 星期一,14:40:00,7330,7335,7320,7325,5476
2019/12/2 星期一,14:45:00,7325,7330,7320,7320,4222
2019/12/2 星期一,14:50:00,7325,7330,7320,7330,2374
2019/12/2 星期一,14:55:00,7330,7335,7325,7335,3934
2019/12/2 星期一,15:00:00,7335,7340,7320,7330,10022
2019/12/3 星期二,09:05:00,7360,7365,7325,7340,22490
2019/12/3 星期二,09:10:00,7340,7360,7340,7350,8994
2019/12/3 星期二,09:15:00,7350,7350,7315,7325,17632
2019/12/3 星期二,09:20:00,7325,7325,7305,7305,12080
2019/12/3 星期二,09:25:00,7305,7310,7290,7295,18818
2019/12/3 星期二,09:30:00,7300,7305,7295,7305,7742
2019/12/3 星期二,09:35:00,7300,7310,7295,7305,6706
2019/12/3 星期二,09:40:00,7300,7315,7300,7315,5236
2019/12/3 星期二,09:45:00,7315,7315,7305,7305,2020
2019/12/3 星期二,09:50:00,7305,7310,7300,7305,3468
2019/12/3 星期二,09:55:00,7305,7310,7300,7305,9720
2019/12/3 星期二,10:00:00,7305,7305,7300,7305,3108
2019/12/3 星期二,10:05:00,7300,7305,7300,7300,1978
2019/12/3 星期二,10:10:00,7300,7305,7295,7300,3200
2019/12/3 星期二,10:15:00,7300,7305,7300,7300,4170
2019/12/3 星期二,10:35:00,7300,7305,7295,7295,3362
2019/12/3 星期二,10:40:00,7295,7305,7295,7300,1048
2019/12/3 星期二,10:45:00,7300,7305,7295,7295,1318
